5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
02/01/2006 00:00	12.0	0.9	13.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	55.0	1.2	5	0.0
02/01/2006 00:05	12.0	0.9	13.0	1.3	12.0	1.4	11.0	1.3	7.0	0.9	55.0	1.2	5	0.0
02/01/2006 00:10	12.0	0.9	13.0	1.2	11.0	1.4	10.0	1.3	7.0	0.9	53.0	1.1	5	0.0
02/01/2006 00:15	11.0	0.9	12.0	1.3	11.0	1.4	10.0	1.3	6.0	0.9	50.0	1.2	5	0.0
02/01/2006 00:20	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 00:25	11.0	0.8	12.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	48.0	1.0	5	0.0
02/01/2006 00:30	11.0	0.9	12.0	1.2	10.0	1.3	10.0	1.2	6.0	0.9	49.0	1.1	5	0.0
02/01/2006 00:35	11.0	0.9	12.0	1.2	11.0	1.3	10.0	1.2	6.0	0.9	50.0	1.1	5	0.0
02/01/2006 00:40	11.0	0.8	12.0	1.1	11.0	1.2	10.0	1.2	6.0	0.9	50.0	1.1	5	0.0
02/01/2006 00:45	11.0	0.8	12.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	48.0	1.0	5	0.0
02/01/2006 00:50	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 00:55	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 01:00	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 01:05	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 01:10	9.0	0.5	10.0	0.7	9.0	0.8	8.0	0.8	5.0	0.5	41.0	0.7	5	0.0
02/01/2006 01:15	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 01:20	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 01:25	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 01:30	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 01:35	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 01:40	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 01:45	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 01:50	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 01:55	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:00	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:05	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:10	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 02:15	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:20	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:25	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:30	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:35	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:40	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:45	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 02:50	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 02:55	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:00	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:05	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:10	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:15	10.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	42.0	1.0	5	0.0
02/01/2006 03:20	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:25	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:30	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.1	5.0	0.8	41.0	1.0	5	0.0
02/01/2006 03:35	9.0	0.8	10.0	1.1	9.0	1.2	8.0	1.2	5.0	0.9	41.0	1.1	5	0.0
02/01/2006 03:40	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 03:45	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.1	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 03:50	10.0	0.9	11.0	1.2	10.0	1.3	9.0	1.3	6.0	0.9	46.0	1.1	5	0.0
02/01/2006 03:55	10.0	0.8	11.0	1.1	10.0	1.2	9.0	1.1	6.0	0.8	46.0	1.0	5	0.0
02/01/2006 04:00	10.0	0.9	11.0	1.2	9.0	1.3	9.0	1.3	6.0	0.9	45.0	1.1	5	0.0
02/01/2006 04:05	10.0	0.8	11.0	1.1	9.0	1.2	9.0	1.2	6.0	0.8	45.0	1.0	5	0.0
02/01/2006 04:10	10.0	0.9	11.0	1.2	9.0	1.3	9.0	1.2	6.0	0.9	45.0	1.1	5	0.0
02/01/2006 04:15	10.0	0.9	11.0	1.2	10.0	1.3	9.0	1.2	6.0	0.9	46.0	1.1	5	0.0
02/01/2006 04:20	11.0	1.0	12.0	1.3	11.0	1.4	10.0	1.3	6.0	1.0	50.0	1.2	5	0.0
02/01/2006 04:25	11.0	0.9	12.0	1.3	10.0	1.4	10.0	1.3	6.0	0.9	49.0	1.2	5	0.0
