5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
09/01/2006 00:00	9.0	0.9	12.0	1.4	19.0	2.7	16.0	3.2	11.0	1.7	67.0	2.0	5	100.0
09/01/2006 00:05	9.0	1.2	17.0	2.2	17.0	2.6	14.0	2.3	11.0	1.8	68.0	2.0	5	100.0
09/01/2006 00:10	8.0	0.7	13.0	1.7	17.0	2.8	15.0	2.7	11.0	2.0	64.0	2.0	5	100.0
09/01/2006 00:15	5.0	0.5	9.0	1.1	10.0	1.3	13.0	1.7	7.0	1.1	44.0	1.2	5	100.0
09/01/2006 00:20	7.0	0.7	14.0	1.7	13.0	1.9	12.0	2.9	9.0	1.4	55.0	1.7	5	100.0
09/01/2006 00:25	5.0	0.5	13.0	1.7	14.0	1.9	16.0	2.7	13.0	1.6	61.0	1.7	5	100.0
09/01/2006 00:30	5.0	0.5	13.0	1.7	14.0	1.9	12.0	2.0	12.0	1.8	56.0	1.6	5	100.0
09/01/2006 00:35	4.0	0.4	11.0	1.5	12.0	1.6	9.0	2.1	10.0	1.3	46.0	1.4	5	100.0
09/01/2006 00:40	5.0	0.6	14.0	1.8	11.0	2.2	14.0	2.3	9.0	1.9	53.0	1.8	5	100.0
09/01/2006 00:45	1.0	0.1	8.0	1.1	10.0	1.3	12.0	1.7	7.0	1.2	38.0	1.1	5	100.0
09/01/2006 00:50	3.0	0.5	9.0	1.1	13.0	1.8	10.0	1.3	9.0	1.3	44.0	1.2	5	100.0
09/01/2006 00:55	5.0	0.5	11.0	1.3	13.0	1.8	13.0	1.9	10.0	1.9	52.0	1.5	5	100.0
09/01/2006 01:00	3.0	0.3	12.0	1.5	9.0	1.5	12.0	2.3	8.0	1.5	44.0	1.4	5	100.0
09/01/2006 01:05	5.0	0.6	12.0	1.5	9.0	1.0	9.0	2.1	8.0	1.1	43.0	1.3	5	100.0
