5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Speed (mph)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Speed (mph)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Speed (mph)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Speed (mph)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Speed (mph)	Lane 6 Flow (Veh/5 Minutes)	Lane 6 Speed (mph)	Flow (Veh/5 Minutes)	Speed (mph)	# Lane Points	% Observed
01/22/2006 10:45	89.0	72.3	115.0	65.2	99.0	61.6	65.0	60.0	74.0	58.5	0.0	0.0	442.0	63.9	5	0.0
01/22/2006 10:50	86.0	72.2	112.0	65.5	97.0	61.7	63.0	59.9	70.0	58.3	0.0	0.0	428.0	64.0	5	0.0
01/22/2006 10:55	94.0	72.3	117.0	65.4	101.0	61.6	66.0	60.1	76.0	58.4	0.0	0.0	454.0	64.0	5	0.0
01/22/2006 11:00	82.0	72.1	107.0	65.3	93.0	61.4	62.0	59.9	68.0	58.2	0.0	0.0	412.0	63.8	5	0.0
01/22/2006 11:05	78.0	72.8	96.0	65.7	84.0	62.0	59.0	60.3	61.0	58.6	0.0	0.0	378.0	64.4	5	0.0
01/22/2006 11:10	86.0	72.6	113.0	66.0	98.0	62.3	63.0	60.4	64.0	58.7	0.0	0.0	424.0	64.6	5	0.0
01/22/2006 11:15	85.0	72.3	116.0	65.6	100.0	61.7	62.0	59.9	74.0	58.1	0.0	0.0	437.0	63.9	5	0.0
01/22/2006 11:20	85.0	72.5	109.0	65.9	94.0	62.1	62.0	60.2	70.0	58.5	0.0	0.0	420.0	64.3	5	0.0
01/22/2006 11:25	88.0	73.5	116.0	65.7	100.0	62.0	64.0	60.7	74.0	59.0	0.0	0.0	442.0	64.6	5	0.0
01/22/2006 11:30	85.0	73.3	118.0	65.9	101.0	62.1	62.0	60.5	75.0	58.8	0.0	0.0	441.0	64.5	5	0.0
01/22/2006 11:35	90.0	71.3	111.0	64.5	96.0	60.7	68.0	59.0	68.0	57.7	0.0	0.0	433.0	63.1	5	0.0
01/22/2006 11:40	90.0	72.2	112.0	65.0	97.0	61.2	64.0	60.1	72.0	58.4	0.0	0.0	435.0	63.8	5	0.0
01/22/2006 11:45	89.0	72.4	116.0	64.5	100.0	60.8	64.0	60.3	74.0	58.6	0.0	0.0	443.0	63.7	5	0.0
01/22/2006 11:50	77.0	72.7	105.0	65.6	92.0	62.1	58.0	60.4	66.0	59.0	0.0	0.0	398.0	64.3	5	0.0
01/22/2006 11:55	81.0	73.4	111.0	66.0	96.0	62.2	61.0	60.6	67.0	58.9	0.0	0.0	416.0	64.6	5	0.0
01/22/2006 12:00	84.0	72.0	102.0	64.9	88.0	61.1	62.0	59.9	65.0	58.2	0.0	0.0	401.0	63.7	5	0.0
01/22/2006 12:05	81.0	72.0	112.0	64.9	97.0	61.1	60.0	59.8	71.0	58.3	0.0	0.0	421.0	63.5	5	0.0
01/22/2006 12:10	88.0	72.5	107.0	65.3	92.0	61.5	65.0	60.1	66.0	58.4	0.0	0.0	418.0	64.1	5	0.0
01/22/2006 12:15	84.0	73.5	107.0	65.9	93.0	62.3	62.0	60.8	69.0	59.2	0.0	0.0	415.0	64.8	5	0.0
01/22/2006 12:20	81.0	73.8	109.0	65.9	94.0	62.5	61.0	61.5	69.0	59.6	0.0	0.0	414.0	65.0	5	0.0
01/22/2006 12:25	89.0	72.4	115.0	65.1	99.0	61.4	64.0	60.2	74.0	58.6	0.0	0.0	441.0	64.0	5	0.0
01/22/2006 12:30	83.0	72.8	106.0	65.4	92.0	61.8	62.0	60.6	65.0	58.9	0.0	0.0	408.0	64.3	5	0.0
01/22/2006 12:35	89.0	71.9	114.0	64.4	99.0	60.6	64.0	59.7	74.0	58.1	0.0	0.0	440.0	63.3	5	0.0
01/22/2006 12:40	89.0	71.8	109.0	64.5	94.0	60.7	65.0	59.6	70.0	57.8	0.0	0.0	427.0	63.4	5	0.0
01/22/2006 12:45	94.0	71.9	112.0	64.4	97.0	60.6	67.0	59.5	73.0	57.8	0.0	0.0	443.0	63.3	5	0.0
01/22/2006 12:50	94.0	71.9	118.0	64.9	102.0	61.1	70.0	59.6	76.0	57.9	0.0	0.0	460.0	63.5	5	0.0
01/22/2006 12:55	90.0	72.6	107.0	65.1	93.0	61.4	65.0	60.1	69.0	58.3	0.0	0.0	424.0	64.0	5	0.0
01/22/2006 13:00	87.0	72.5	108.0	65.3	93.0	61.6	65.0	60.0	63.0	58.3	0.0	0.0	416.0	64.1	5	0.0
01/22/2006 13:05	87.0	72.4	114.0	65.2	99.0	61.4	66.0	59.9	72.0	58.1	0.0	0.0	438.0	63.8	5	0.0
01/22/2006 13:10	91.0	71.9	113.0	64.8	98.0	61.0	67.0	59.5	72.0	57.7	0.0	0.0	441.0	63.5	5	0.0
01/22/2006 13:15	95.0	72.0	124.0	65.1	106.0	61.3	71.0	59.6	74.0	57.9	0.0	0.0	470.0	63.7	5	0.0
01/22/2006 13:20	94.0	72.2	123.0	64.6	106.0	60.7	69.0	60.0	79.0	58.2	0.0	0.0	471.0	63.5	5	0.0
01/22/2006 13:25	91.0	72.4	114.0	64.3	98.0	60.4	65.0	59.9	71.0	58.1	0.0	0.0	439.0	63.5	5	0.0
01/22/2006 13:30	92.0	72.3	118.0	64.6	101.0	60.8	66.0	59.8	76.0	58.0	0.0	0.0	453.0	63.5	5	0.0
01/22/2006 13:35	90.0	71.8	121.0	64.2	104.0	60.3	65.0	59.4	78.0	57.6	0.0	0.0	458.0	63.0	5	0.0
01/22/2006 13:40	91.0	71.2	121.0	63.8	104.0	59.9	67.0	58.9	78.0	57.1	0.0	0.0	461.0	62.5	5	0.0
01/22/2006 13:45	95.0	72.4	125.0	65.1	108.0	61.4	67.0	59.9	81.0	58.2	0.0	0.0	476.0	63.8	5	0.0
01/22/2006 13:50	91.0	71.9	121.0	64.4	104.0	60.8	69.0	59.6	78.0	58.0	0.0	0.0	463.0	63.3	5	0.0
01/22/2006 13:55	92.0	71.6	113.0	64.3	97.0	60.6	67.0	59.3	72.0	57.8	0.0	0.0	441.0	63.2	5	0.0
01/22/2006 14:00	92.0	71.7	118.0	64.7	102.0	61.0	66.0	59.4	76.0	58.1	0.0	0.0	454.0	63.4	5	0.0
01/22/2006 14:05	94.0	71.9	127.0	64.9	109.0	61.4	67.0	59.6	82.0	58.3	0.0	0.0	479.0	63.6	5	0.0
01/22/2006 14:10	90.0	71.9	123.0	65.0	106.0	61.5	65.0	59.6	79.0	58.2	0.0	0.0	463.0	63.6	5	0.0
01/22/2006 14:15	99.0	71.2	134.0	64.3	115.0	60.7	69.0	58.8	86.0	57.7	0.0	0.0	503.0	62.9	5	0.0
01/22/2006 14:20	88.0	71.6	122.0	64.9	105.0	61.1	65.0	59.3	78.0	57.7	0.0	0.0	458.0	63.3	5	0.0
01/22/2006 14:25	92.0	71.8	119.0	64.8	102.0	61.2	66.0	59.7	76.0	58.0	0.0	0.0	455.0	63.5	5	0.0
01/22/2006 14:30	98.0	72.3	124.0	64.6	107.0	61.2	68.0	59.9	81.0	58.3	0.0	0.0	478.0	63.7	5	0.0
01/22/2006 14:35	94.0	72.1	124.0	64.8	106.0	61.3	70.0	59.8	80.0	58.1	0.0	0.0	474.0	63.6	5	0.0
01/22/2006 14:40	85.0	72.5	121.0	65.1	104.0	61.6	62.0	60.3	77.0	58.4	0.0	0.0	449.0	63.9	5	0.0
01/22/2006 14:45	88.0	72.5	110.0	65.0	95.0	61.5	64.0	60.2	71.0	58.4	0.0	0.0	428.0	63.9	5	0.0
01/22/2006 14:50	92.0	72.3	126.0	65.0	108.0	61.5	66.0	60.0	81.0	58.2	0.0	0.0	473.0	63.8	5	0.0
01/22/2006 14:55	90.0	72.5	113.0	65.1	97.0	61.6	70.0	60.3	69.0	58.4	0.0	0.0	439.0	64.0	5	0.0
01/22/2006 15:00	94.0	71.9	123.0	65.3	106.0	61.9	69.0	59.9	79.0	58.1	0.0	0.0	471.0	63.8	5	0.0
01/22/2006 15:05	94.0	72.0	122.0	65.0	105.0	61.6	67.0	60.0	78.0	58.1	0.0	0.0	466.0	63.8	5	0.0
01/22/2006 15:10	95.0	72.5	121.0	65.1	104.0	61.7	71.0	60.0	72.0	58.4	0.0	0.0	463.0	64.0	5	0.0
01/22/2006 15:15	93.0	72.4	120.0	65.1	104.0	61.5	71.0	59.9	75.0	58.3	0.0	0.0	463.0	63.9	5	0.0
