5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
05/22/2006 00:00	5.0	0.6	16.0	2.1	19.0	2.4	18.0	2.8	13.0	2.8	71.0	2.1	5	100.0
05/22/2006 00:05	1.0	0.1	9.0	1.0	12.0	1.5	15.0	2.4	9.0	1.4	46.0	1.3	5	100.0
05/22/2006 00:10	6.0	0.6	17.0	2.1	17.0	2.2	12.0	2.8	13.0	3.1	65.0	2.2	5	100.0
05/22/2006 00:15	5.0	0.5	21.0	2.4	18.0	2.8	20.0	2.7	12.0	2.3	76.0	2.1	5	100.0
05/22/2006 00:20	2.0	0.2	18.0	2.4	8.0	1.2	21.0	4.5	14.0	1.9	63.0	2.0	5	100.0
05/22/2006 00:25	4.0	0.4	14.0	1.6	17.0	1.9	17.0	2.7	12.0	2.3	64.0	1.8	5	100.0
05/22/2006 00:30	10.0	1.0	12.0	1.2	16.0	1.8	14.0	1.9	9.0	1.5	61.0	1.5	5	100.0
05/22/2006 00:35	3.0	0.3	16.0	1.7	16.0	1.9	13.0	3.0	10.0	2.4	58.0	1.9	5	100.0
05/22/2006 00:40	3.0	0.3	15.0	1.6	11.0	1.5	13.0	1.8	11.0	1.9	53.0	1.4	5	100.0
05/22/2006 00:45	3.0	0.4	11.0	1.2	12.0	1.4	13.0	1.7	13.0	2.1	52.0	1.4	5	100.0
05/22/2006 00:50	4.0	0.4	12.0	1.3	14.0	2.7	13.0	1.9	11.0	1.8	54.0	1.6	5	100.0
05/22/2006 00:55	2.0	0.2	9.0	1.1	10.0	1.2	11.0	2.0	11.0	1.8	43.0	1.3	5	100.0
05/22/2006 01:00	2.0	0.2	8.0	0.9	11.0	1.5	8.0	1.6	12.0	2.6	41.0	1.4	5	100.0
05/22/2006 01:05	0.0	0.0	8.0	0.9	6.0	0.7	9.0	1.4	7.0	1.0	30.0	0.8	5	100.0
05/22/2006 01:10	0.0	0.0	9.0	1.1	8.0	1.0	10.0	1.4	5.0	1.4	32.0	1.0	5	100.0
05/22/2006 01:15	0.0	0.0	5.0	0.7	8.0	0.8	5.0	1.3	7.0	1.4	25.0	0.8	5	100.0
05/22/2006 01:20	0.0	0.0	9.0	0.9	11.0	1.4	12.0	2.1	6.0	1.0	38.0	1.1	5	100.0
05/22/2006 01:25	6.0	0.6	7.0	0.8	10.0	1.4	10.0	1.7	4.0	0.7	37.0	1.0	5	100.0
05/22/2006 01:30	2.0	0.2	7.0	0.7	7.0	0.7	8.0	1.0	7.0	0.9	31.0	0.7	5	100.0
05/22/2006 01:35	0.0	0.0	3.0	0.3	7.0	0.9	13.0	1.5	10.0	1.3	33.0	0.8	5	100.0
05/22/2006 01:40	5.0	0.5	8.0	0.9	9.0	1.2	15.0	2.6	9.0	1.6	46.0	1.4	5	100.0
05/22/2006 01:45	7.0	0.7	11.0	1.2	7.0	0.9	13.0	1.9	13.0	2.4	51.0	1.4	5	100.0
05/22/2006 01:50	4.0	0.4	9.0	0.9	8.0	1.2	10.0	2.1	8.0	0.8	39.0	1.1	5	100.0
05/22/2006 01:55	2.0	0.2	10.0	1.1	11.0	1.4	9.0	1.9	9.0	1.8	41.0	1.3	5	100.0
05/22/2006 02:00	3.0	0.3	9.0	1.0	10.0	1.2	11.0	1.6	11.0	1.5	44.0	1.1	5	100.0
05/22/2006 02:05	2.0	0.2	7.0	0.8	7.0	0.8	11.0	1.7	11.0	2.1	38.0	1.1	5	100.0
05/22/2006 02:10	2.0	0.2	7.0	0.8	11.0	1.4	10.0	2.9	9.0	1.1	39.0	1.3	5	100.0
05/22/2006 02:15	2.0	0.2	8.0	0.9	6.0	0.7	10.0	1.7	12.0	1.7	38.0	1.0	5	100.0
