5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
03/29/2006 00:00	7.0	0.7	19.0	2.3	21.0	2.7	21.0	3.5	18.0	2.7	86.0	2.4	5	100.0
03/29/2006 00:05	12.0	1.4	24.0	3.1	24.0	3.2	23.0	4.4	19.0	3.2	102.0	3.1	5	100.0
03/29/2006 00:10	10.0	1.0	25.0	3.1	19.0	2.6	17.0	3.2	21.0	3.3	92.0	2.6	5	100.0
03/29/2006 00:15	4.0	0.4	17.0	2.1	17.0	2.2	13.0	2.0	10.0	1.5	61.0	1.7	5	100.0
03/29/2006 00:20	5.0	0.5	18.0	2.0	13.0	1.6	10.0	1.4	8.0	1.3	54.0	1.4	5	100.0
03/29/2006 00:25	10.0	1.1	20.0	2.4	20.0	3.3	17.0	3.3	14.0	2.7	81.0	2.6	5	100.0
03/29/2006 00:30	7.0	0.7	17.0	2.1	13.0	2.0	21.0	3.4	14.0	2.5	72.0	2.1	5	100.0
03/29/2006 00:35	5.0	0.6	17.0	1.9	20.0	2.8	15.0	3.9	9.0	2.0	66.0	2.2	5	100.0
03/29/2006 00:40	8.0	0.8	16.0	1.8	16.0	2.2	13.0	2.3	14.0	2.3	67.0	1.9	5	100.0
03/29/2006 00:45	8.0	0.8	17.0	2.0	16.0	2.3	15.0	3.2	11.0	2.0	67.0	2.1	5	100.0
03/29/2006 00:50	11.0	1.3	18.0	2.2	11.0	1.6	15.0	3.1	10.0	1.7	65.0	2.0	5	100.0
03/29/2006 00:55	8.0	0.8	15.0	1.6	13.0	1.9	10.0	1.9	11.0	2.2	57.0	1.7	5	100.0
03/29/2006 01:00	6.0	0.6	14.0	1.6	12.0	1.8	13.0	2.7	4.0	0.8	49.0	1.5	5	100.0
03/29/2006 01:05	5.0	0.5	9.0	1.1	15.0	1.9	11.0	2.1	7.0	1.7	47.0	1.5	5	100.0
